"ID","species","tagtype","date","x","y"
"S5","C","SPOT",2013-11-17,-45.01697371,40.47909396
"S5","C","SPOT",2013-11-18,-45.1760742,40.14331266
"S5","C","SPOT",2013-11-19,-45.33114134,40.63113538
"S5","C","SPOT",2013-11-20,-45.75732195,41.22549964
"S5","C","SPOT",2013-11-21,-45.35381984,41.05716917
"S5","C","SPOT",2013-11-22,-45.4975131,40.97266536
"S5","C","SPOT",2013-11-23,-45.29075962,40.69751305
"S5","C","SPOT",2013-11-24,-44.48639096,40.88227127
"S5","C","SPOT",2013-11-25,-43.72081668,40.92646835
"S5","C","SPOT",2013-11-26,-43.18790682,40.83050866
"S5","C","SPOT",2013-11-27,-43.28483361,40.65737809
"S5","C","SPOT",2013-11-28,-42.80484606,40.35164378
"S5","C","SPOT",2013-11-29,-43.14053929,40.21651872
"S5","C","SPOT",2013-11-30,-43.5647494,40.74878535
"S5","C","SPOT",2013-12-01,-42.89146935,40.99999482
"S5","C","SPOT",2013-12-02,-42.11552845,41.36946996
"S5","C","SPOT",2013-12-03,-41.68984323,41.8792863
"S5","C","SPOT",2013-12-04,-41.21043821,42.64178189
"S5","C","SPOT",2013-12-05,-41.32935826,43.04061045
"S5","C","SPOT",2013-12-06,-41.24273039,43.42932532
"S5","C","SPOT",2013-12-07,-41.41501213,43.12718138
"S5","C","SPOT",2013-12-08,-41.72278344,43.63445564
"S5","C","SPOT",2013-12-09,-41.92973371,43.04966553
"S5","C","SPOT",2013-12-10,-41.76973341,43.20960228
"S5","C","SPOT",2013-12-11,-41.42416539,42.87714583
"S5","C","SPOT",2013-12-12,-41.60903953,42.8869109
"S5","C","SPOT",2013-12-13,-41.34418211,42.71405482
"S5","C","SPOT",2013-12-14,-40.76053708,43.26382807
"S5","C","SPOT",2013-12-15,-40.80255421,43.05433865
"S5","C","SPOT",2013-12-16,-40.64253447,43.11694061
"S5","C","SPOT",2013-12-17,-39.88827463,43.60350849
"S5","C","SPOT",2013-12-18,-39.39498698,43.68579872
"S5","C","SPOT",2013-12-19,-39.55082895,43.18135659
"S5","C","SPOT",2013-12-20,-40.07372656,43.04372821
"S5","C","SPOT",2013-12-21,-39.89902712,42.75482751
"S5","C","SPOT",2013-12-22,-39.6009729,42.3896052
"S5","C","SPOT",2013-12-23,-39.52272245,42.10242066
"S5","C","SPOT",2013-12-24,-39.41355519,41.54828431
"S5","C","SPOT",2013-12-25,-39.8326411,41.14610777
"S5","C","SPOT",2013-12-26,-40.28682011,40.63346192
"S5","C","SPOT",2013-12-27,-40.79163779,39.94705081
"S5","C","SPOT",2013-12-28,-40.88506026,39.18919239
"S5","C","SPOT",2013-12-29,-41.52138648,39.46519461
"S5","C","SPOT",2013-12-30,-41.57243225,39.68347055
"S5","C","SPOT",2013-12-31,-41.88969977,39.39583502
"S5","C","SPOT",2014-01-01,-42.3143116,38.89942046
"S5","C","SPOT",2014-01-02,-42.78657795,38.36101782
"S5","C","SPOT",2014-01-03,-43.03533949,38.08294206
"S5","C","SPOT",2014-01-04,-43.07984546,37.37251419
"S5","C","SPOT",2014-01-05,-42.76499416,36.87164857
"S5","C","SPOT",2014-01-06,-43.10951439,36.27505579
"S5","C","SPOT",2014-01-07,-43.40819754,36.64411812
"S5","C","SPOT",2014-01-08,-43.15304146,36.1459357
"S5","C","SPOT",2014-01-09,-43.31057045,36.34772735
"S5","C","SPOT",2014-01-10,-42.97699958,36.77689077
"S5","C","SPOT",2014-01-11,-43.25446466,37.14707722
"S5","C","SPOT",2014-01-12,-43.70439195,36.85266325
"S5","C","SPOT",2014-01-13,-43.31904046,36.81388626
"S5","C","SPOT",2014-01-14,-42.74714128,37.21054888
"S5","C","SPOT",2014-01-15,-42.97301748,36.96547447
"S5","C","SPOT",2014-01-16,-43.5836663,36.95158187
"S5","C","SPOT",2014-01-17,-44.37823283,37.51089647
"S5","C","SPOT",2014-01-18,-44.43931708,37.27123027
"S5","C","SPOT",2014-01-19,-44.11549061,37.75993571
"S5","C","SPOT",2014-01-20,-44.17744039,37.32458203
"S5","C","SPOT",2014-01-21,-44.8428215,36.98935902
"S5","C","SPOT",2014-01-22,-45.26316079,36.58359908
"S5","C","SPOT",2014-01-23,-44.89190673,36.0243632
"S5","C","SPOT",2014-01-24,-44.72461842,36.29447581
"S5","C","SPOT",2014-01-25,-44.1082395,35.72531212
"S5","C","SPOT",2014-01-26,-43.79785247,34.97741639
"S5","C","SPOT",2014-01-27,-44.3888065,34.61516766
"S5","C","SPOT",2014-01-28,-44.46528919,34.01280633
"S5","C","SPOT",2014-01-29,-44.96512673,33.6968784
"S5","C","SPOT",2014-01-30,-45.62340307,34.10742392
"S5","C","SPOT",2014-01-31,-45.7370164,34.34005192
"S5","C","SPOT",2014-02-01,-45.00491785,34.49881391
"S5","C","SPOT",2014-02-02,-44.57151543,34.80599607
"S5","C","SPOT",2014-02-03,-45.01128699,34.86325971
"S5","C","SPOT",2014-02-04,-44.7782456,34.9598408
"S5","C","SPOT",2014-02-05,-44.13411032,34.98531156
"S5","C","SPOT",2014-02-06,-44.21898129,34.23664031
"S5","C","SPOT",2014-02-07,-43.85411878,34.15241114
"S5","C","SPOT",2014-02-08,-43.96260054,34.29014387
"S5","C","SPOT",2014-02-09,-43.77848119,34.10073642
"S5","C","SPOT",2014-02-10,-43.82916398,34.80521745
"S5","C","SPOT",2014-02-11,-43.41486515,35.01388237
"S5","C","SPOT",2014-02-12,-43.61129706,34.58874512
"S5","C","SPOT",2014-02-13,-43.62925148,34.29844991
"S5","C","SPOT",2014-02-14,-43.91211382,33.95242138
"S5","C","SPOT",2014-02-15,-43.81045822,34.2255538
"S5","C","SPOT",2014-02-16,-44.12501302,34.5260505
"S5","C","SPOT",2014-02-17,-44.87264013,34.40266806
"S5","C","SPOT",2014-02-18,-45.20875839,34.34997014
"S5","C","SPOT",2014-02-19,-44.42194022,34.39598764
"S5","C","SPOT",2014-02-20,-44.10244983,34.73014862
"S5","C","SPOT",2014-02-21,-44.66532034,34.58586166
"S5","C","SPOT",2014-02-22,-44.7393188,34.94734728
"S5","C","SPOT",2014-02-23,-44.56164365,35.32773905
"S5","C","SPOT",2014-02-24,-45.05805669,35.01326396
"S5","C","SPOT",2014-02-25,-45.35359001,35.45502141
"S5","C","SPOT",2014-02-26,-44.40729077,35.60994579
"S5","C","SPOT",2014-02-27,-44.61848015,35.08175019
"S5","C","SPOT",2014-02-28,-44.41376917,34.96598815
"S5","C","SPOT",2014-03-01,-43.75604668,34.54480682
"S5","C","SPOT",2014-03-02,-43.76395545,34.69113957
"S5","C","SPOT",2014-03-03,-43.12689306,34.44242567
"S5","C","SPOT",2014-03-04,-42.29125296,34.32007056
"S5","C","SPOT",2014-03-05,-41.77527967,34.91764538
"S5","C","SPOT",2014-03-06,-41.29221202,35.05276825
"S5","C","SPOT",2014-03-07,-41.3178342,35.01972861
"S5","C","SPOT",2014-03-08,-41.42147891,35.23928722
"S5","C","SPOT",2014-03-09,-42.08363318,35.22516811
"S5","C","SPOT",2014-03-10,-42.26772021,35.51071462
"S5","C","SPOT",2014-03-11,-42.75486274,35.60066553
"S5","C","SPOT",2014-03-12,-42.26124635,35.68962385
"S5","C","SPOT",2014-03-13,-42.40276288,34.86494336
"S5","C","SPOT",2014-03-14,-43.13735505,34.74707921
"S5","C","SPOT",2014-03-15,-43.4588146,34.65840681
"S5","C","SPOT",2014-03-16,-43.68049313,34.69336672
"S5","C","SPOT",2014-03-17,-43.82755055,34.81205416
"S5","C","SPOT",2014-03-18,-43.58423445,34.08106434
"S5","C","SPOT",2014-03-19,-43.21877734,34.4304219
"S5","C","SPOT",2014-03-20,-43.91082684,34.75883881
"S5","C","SPOT",2014-03-21,-44.02545452,34.93498761
"S5","C","SPOT",2014-03-22,-43.80485582,34.15594225
"S5","C","SPOT",2014-03-23,-44.31513868,33.55592931
"S5","C","SPOT",2014-03-24,-44.06053392,33.39112282
"S5","C","SPOT",2014-03-25,-44.4950079,32.8104381
"S5","C","SPOT",2014-03-26,-44.39146121,32.181189
"S5","C","SPOT",2014-03-27,-44.49571652,31.49406173
"S5","C","SPOT",2014-03-28,-44.69811088,31.0132599
"S5","C","SPOT",2014-03-29,-44.32412126,30.52169701
"S5","C","SPOT",2014-03-30,-43.84096785,30.58003729
"S5","C","SPOT",2014-03-31,-43.8893737,30.70987348
"S5","C","SPOT",2014-04-01,-44.00473567,30.54357281
"S5","C","SPOT",2014-04-02,-43.87592758,30.52763249
"S5","C","SPOT",2014-04-03,-43.17612177,30.84417334
"S5","C","SPOT",2014-04-04,-42.53545653,30.88573025
"S5","C","SPOT",2014-04-05,-42.7700224,30.53899055
"S5","C","SPOT",2014-04-06,-43.3976733,30.13526665
"S5","C","SPOT",2014-04-07,-43.38987958,30.16986053
"S5","C","SPOT",2014-04-08,-42.81435699,29.6445129
"S5","C","SPOT",2014-04-09,-42.64396203,30.22259566
"S5","C","SPOT",2014-04-10,-42.26660965,30.63960571
"S5","C","SPOT",2014-04-11,-41.59559303,30.76927954
"S5","C","SPOT",2014-04-12,-41.20768415,30.44496613
"S5","C","SPOT",2014-04-13,-40.94746117,30.0089101
"S5","C","SPOT",2014-04-14,-40.59443751,29.22932554
"S5","C","SPOT",2014-04-15,-40.82581339,29.3971649
"S5","C","SPOT",2014-04-16,-41.28434914,29.51017166
"S5","C","SPOT",2014-04-17,-41.38135671,29.9261437
"S5","C","SPOT",2014-04-18,-41.14630703,30.13060697
"S5","C","SPOT",2014-04-19,-41.56888324,29.63438342
"S5","C","SPOT",2014-04-20,-41.95328521,29.83706144
"S5","C","SPOT",2014-04-21,-42.24957927,30.04156446
"S5","C","SPOT",2014-04-22,-42.27209761,30.30032492
"S5","C","SPOT",2014-04-23,-42.05013747,31.08369544
"S5","C","SPOT",2014-04-24,-41.6066023,30.65936733
"S5","C","SPOT",2014-04-25,-42.45589973,30.40097172
"S5","C","SPOT",2014-04-26,-42.84404448,30.05928165
"S5","C","SPOT",2014-04-27,-43.06217232,29.75237864
"S5","C","SPOT",2014-04-28,-42.87163531,29.74061944
"S5","C","SPOT",2014-04-29,-42.59586099,29.66473024
"S5","C","SPOT",2014-04-30,-42.94538122,29.71355039
"S5","C","SPOT",2014-05-01,-42.99679738,28.96646725
"S5","C","SPOT",2014-05-02,-42.64506177,28.46222358
"S5","C","SPOT",2014-05-03,-42.20384668,28.039462
"S5","C","SPOT",2014-05-04,-42.21677642,27.26078684
"S5","C","SPOT",2014-05-05,-41.55356462,27.1612694
"S5","C","SPOT",2014-05-06,-41.77081581,27.09647787
"S5","C","SPOT",2014-05-07,-41.68541437,27.36075393
"S5","C","SPOT",2014-05-08,-41.74364768,27.21186258
"S5","C","SPOT",2014-05-09,-41.04184691,27.53081901
"S5","C","SPOT",2014-05-10,-40.97496676,27.29825584
"S5","C","SPOT",2014-05-11,-40.81916523,27.43047587
"S5","C","SPOT",2014-05-12,-40.59268986,27.77043688
"S5","C","SPOT",2014-05-13,-40.54369737,27.77725241
"S5","C","SPOT",2014-05-14,-40.93077859,28.20676228
"S5","C","SPOT",2014-05-15,-41.06816607,28.82231935
"S5","C","SPOT",2014-05-16,-41.15878687,29.24877095
"S5","C","SPOT",2014-05-17,-41.66025806,29.57699086
"S5","C","SPOT",2014-05-18,-41.76538897,30.03849351
"S5","C","SPOT",2014-05-19,-41.63684167,30.14116375
"S5","C","SPOT",2014-05-20,-41.17487722,30.21937397
"S5","C","SPOT",2014-05-21,-40.51518064,30.50669129
"S5","C","SPOT",2014-05-22,-40.64874476,30.52720899
"S5","C","SPOT",2014-05-23,-40.57013528,30.39837542
"S5","C","SPOT",2014-05-24,-40.56050616,30.68324561
"S5","C","SPOT",2014-05-25,-40.24280579,31.24540172
"S5","C","SPOT",2014-05-26,-39.87624854,31.93372056
"S5","C","SPOT",2014-05-27,-39.88158398,31.94327595
"S5","C","SPOT",2014-05-28,-39.01768914,32.45595005
"S5","C","SPOT",2014-05-29,-38.43484567,32.88667398
"S5","C","SPOT",2014-05-30,-38.10310397,33.12142954
"S5","C","SPOT",2014-05-31,-37.33394865,33.51465184
"S5","C","SPOT",2014-06-01,-37.89254239,32.797836
"S5","C","SPOT",2014-06-02,-37.45488716,32.95902043
"S5","C","SPOT",2014-06-03,-37.32988804,33.58649703
"S5","C","SPOT",2014-06-04,-37.49589805,33.90434905
"S5","C","SPOT",2014-06-05,-37.88769957,33.80080668
"S5","C","SPOT",2014-06-06,-38.23997184,33.90709003
"S5","C","SPOT",2014-06-07,-38.37060895,34.01884424
"S5","C","SPOT",2014-06-08,-38.77525937,33.43959379
"S5","C","SPOT",2014-06-09,-38.79133274,33.85627533
"S5","C","SPOT",2014-06-10,-38.55877717,34.05271577
"S5","C","SPOT",2014-06-11,-38.06788715,33.69903409
"S5","C","SPOT",2014-06-12,-37.26276239,33.58971382
"S5","C","SPOT",2014-06-13,-36.9267226,33.66882203
"S5","C","SPOT",2014-06-14,-36.76344462,32.92697669
"S5","C","SPOT",2014-06-15,-36.48940343,32.56778674
"S5","C","SPOT",2014-06-16,-36.19843469,32.66883343
"S5","C","SPOT",2014-06-17,-36.55129062,33.36752639
"S5","C","SPOT",2014-06-18,-36.34850999,33.52386091
"S5","C","SPOT",2014-06-19,-36.48885178,33.32633299
"S5","C","SPOT",2014-06-20,-36.48912898,33.08751095
"S5","C","SPOT",2014-06-21,-36.52962458,33.75476986
"S5","C","SPOT",2014-06-22,-36.51613602,34.25824472
"S5","C","SPOT",2014-06-23,-36.25938818,34.75662007
"S5","C","SPOT",2014-06-24,-36.3014214,35.23993554
"S5","C","SPOT",2014-06-25,-36.12326785,35.89972917
"S5","C","SPOT",2014-06-26,-36.23774697,36.23516748
"S5","C","SPOT",2014-06-27,-36.30879344,36.58209984
"S5","C","SPOT",2014-06-28,-36.01541766,36.95583919
"S5","C","SPOT",2014-06-29,-36.18445225,36.77289687
"S5","C","SPOT",2014-06-30,-36.17280942,37.22017674
"S5","C","SPOT",2014-07-01,-36.2769275,37.7218462
"S5","C","SPOT",2014-07-02,-36.02654972,38.43256717
"S5","C","SPOT",2014-07-03,-36.23512858,38.93852479
"S5","C","SPOT",2014-07-04,-36.64805577,39.09334788
"S5","C","SPOT",2014-07-05,-36.23203604,39.47519607
"S5","C","SPOT",2014-07-06,-36.51034319,39.36364979
"S5","C","SPOT",2014-07-07,-36.55456304,39.29405749
"S5","C","SPOT",2014-07-08,-36.07280088,39.58726224
"S5","C","SPOT",2014-07-09,-36.36573517,40.125175
"S5","C","SPOT",2014-07-10,-36.39467785,40.76315275
"S5","C","SPOT",2014-07-11,-36.09724986,41.08011371
"S5","C","SPOT",2014-07-12,-35.75275248,41.75456595
"S5","C","SPOT",2014-07-13,-35.75608314,42.18001638
"S5","C","SPOT",2014-07-14,-35.72515938,42.51578987
"S5","C","SPOT",2014-07-15,-35.97533488,42.76190967
"S5","C","SPOT",2014-07-16,-36.17226049,42.44432629
"S5","C","SPOT",2014-07-17,-36.20817988,42.96240578
"S5","C","SPOT",2014-07-18,-36.72062497,42.78721171
"S5","C","SPOT",2014-07-19,-36.62714527,42.93379072
"S5","C","SPOT",2014-07-20,-35.80962279,42.61468585
"S5","C","SPOT",2014-07-21,-35.54718523,42.4216747
"S5","C","SPOT",2014-07-22,-36.19696315,42.82940322
"S5","C","SPOT",2014-07-23,-36.47587762,42.5167243
"S5","C","SPOT",2014-07-24,-36.53768759,42.12427255
"S5","C","SPOT",2014-07-25,-36.22098652,41.72303953
"S5","C","SPOT",2014-07-26,-35.46094986,41.99373157
"S5","C","SPOT",2014-07-27,-35.00906029,42.11173484
"S5","C","SPOT",2014-07-28,-34.28869903,42.58042235
"S5","C","SPOT",2014-07-29,-33.72068614,43.17491075
"S5","C","SPOT",2014-07-30,-33.10485189,43.70103577
"S5","C","SPOT",2014-07-31,-32.49231852,44.14413038
"S5","C","SPOT",2014-08-01,-32.7211105,44.34129312
"S5","C","SPOT",2014-08-02,-32.68512362,43.95814257
"S5","C","SPOT",2014-08-03,-33.18776807,43.66940063
"S5","C","SPOT",2014-08-04,-33.59129036,44.11734418
"S5","C","SPOT",2014-08-05,-34.23681544,44.45935984
"S5","C","SPOT",2014-08-06,-34.41145041,44.82808239
"S5","C","SPOT",2014-08-07,-34.15020717,45.5224621
"S5","C","SPOT",2014-08-08,-34.02396963,45.35623939
"S5","C","SPOT",2014-08-09,-34.49300517,44.91138089
"S5","C","SPOT",2014-08-10,-35.27324409,45.39024107
"S5","C","SPOT",2014-08-11,-34.92875959,44.69612635
"S5","C","SPOT",2014-08-12,-34.65736364,44.01823997
"S5","C","SPOT",2014-08-13,-34.40991079,43.31536114
"S5","C","SPOT",2014-08-14,-35.14836579,42.95608157
"S5","C","SPOT",2014-08-15,-35.70617852,43.17071743
"S5","C","SPOT",2014-08-16,-36.21313895,43.62867881
"S5","C","SPOT",2014-08-17,-36.11503545,44.35859493
"S5","C","SPOT",2014-08-18,-36.93940374,44.53550526
"S5","C","SPOT",2014-08-19,-37.50369006,44.36939781
"S5","C","SPOT",2014-08-20,-38.37272205,43.92429342
"S5","C","SPOT",2014-08-21,-38.79191619,44.15233999
"S5","C","SPOT",2014-08-22,-38.73355326,45.11306799
"S5","C","SPOT",2014-08-23,-38.56908198,45.90854659
"S5","C","SPOT",2014-08-24,-38.81463781,45.28499206
"S5","C","SPOT",2014-08-25,-39.04898999,44.60771971
"S5","C","SPOT",2014-08-26,-38.93842715,44.41638647
"S5","C","SPOT",2014-08-27,-38.45563743,44.43748035
"S5","C","SPOT",2014-08-28,-38.00630783,43.8357813
"S5","C","SPOT",2014-08-29,-38.04578585,43.40429567
"S5","C","SPOT",2014-08-30,-38.34385283,43.96999073
"S5","C","SPOT",2014-08-31,-38.68662027,43.43759753
"S5","C","SPOT",2014-09-01,-39.16405198,43.77307195
"S5","C","SPOT",2014-09-02,-39.57623255,43.85351916
"S5","C","SPOT",2014-09-03,-40.04243091,44.34127626
"S5","C","SPOT",2014-09-04,-39.80507158,44.82071626
"S5","C","SPOT",2014-09-05,-39.52953843,44.46376482
"S5","C","SPOT",2014-09-06,-39.58091786,44.34966268
"S5","C","SPOT",2014-09-07,-39.50773934,44.8993729
"S5","C","SPOT",2014-09-08,-39.4690186,45.16663072
"S5","C","SPOT",2014-09-09,-39.70653344,44.76465697
"S5","C","SPOT",2014-09-10,-39.43908049,45.04425172
"S5","C","SPOT",2014-09-11,-39.38698294,44.86397839
"S5","C","SPOT",2014-09-12,-39.84145425,44.47264193
"S5","C","SPOT",2014-09-13,-40.03707055,43.84567165
"S5","C","SPOT",2014-09-14,-39.71748959,44.17710327
"S5","C","SPOT",2014-09-15,-40.07801541,44.6069584
"S5","C","SPOT",2014-09-16,-40.52406573,45.21025746
"S5","C","SPOT",2014-09-17,-40.73611215,45.38837002
"S5","C","SPOT",2014-09-18,-40.03703674,45.42680091
"S5","C","SPOT",2014-09-19,-39.40393337,45.28449625
"S5","C","SPOT",2014-09-20,-39.12583258,45.039612
"S5","C","SPOT",2014-09-21,-39.52091982,45.21748213
"S5","C","SPOT",2014-09-22,-40.07305782,44.93490336
"S5","C","SPOT",2014-09-23,-39.94581431,45.25550525
"S5","C","SPOT",2014-09-24,-39.47005799,45.34712659
"S5","C","SPOT",2014-09-25,-39.16287765,46.02191286
"S5","C","SPOT",2014-09-26,-39.61428197,45.63698035
"S5","C","SPOT",2014-09-27,-39.4456068,45.94998289
"S5","C","SPOT",2014-09-28,-39.10744004,46.01511266
"S5","C","SPOT",2014-09-29,-39.68944109,46.41045333
"S5","C","SPOT",2014-09-30,-40.29234837,46.75570501
"S5","C","SPOT",2014-10-01,-39.60629998,47.06534649
"S5","C","SPOT",2014-10-02,-38.94132066,47.33412827
"S5","C","SPOT",2014-10-03,-38.60731711,47.05717387
"S5","C","SPOT",2014-10-04,-38.70272167,47.0830453
"S5","C","SPOT",2014-10-05,-38.88694225,47.75367543
"S5","C","SPOT",2014-10-06,-38.81642233,47.70847387
"S5","C","SPOT",2014-10-07,-38.96726969,47.33911114
"S5","C","SPOT",2014-10-08,-38.83367758,47.76896959
"S5","C","SPOT",2014-10-09,-39.69190526,47.5842409
"S5","C","SPOT",2014-10-10,-39.53305563,48.13968122
"S5","C","SPOT",2014-10-11,-39.1204311,48.20866339
"S5","C","SPOT",2014-10-12,-38.51241634,47.94998962
"S5","C","SPOT",2014-10-13,-37.83181882,47.94613611
"S5","C","SPOT",2014-10-14,-38.1174665,47.71147838
"S5","C","SPOT",2014-10-15,-37.9564206,47.79570768
"S5","C","SPOT",2014-10-16,-37.49136796,47.05158434
"S5","C","SPOT",2014-10-17,-37.02017647,47.68744013
"S5","C","SPOT",2014-10-18,-37.24961784,47.60299537
"S5","C","SPOT",2014-10-19,-37.93900653,47.12800982
"S5","C","SPOT",2014-10-20,-38.25490257,47.60890818
"S5","C","SPOT",2014-10-21,-37.96325261,47.41114621
"S5","C","SPOT",2014-10-22,-37.26704845,47.54455498
"S5","C","SPOT",2014-10-23,-36.96323189,47.37374464
"S5","C","SPOT",2014-10-24,-37.0200942,46.93154597
"S5","C","SPOT",2014-10-25,-37.09934134,46.42301229
"S5","C","SPOT",2014-10-26,-37.37182409,45.99364698
"S5","C","SPOT",2014-10-27,-37.23234493,45.73924378
"S5","C","SPOT",2014-10-28,-37.15867425,45.27518287
"S5","C","SPOT",2014-10-29,-36.83833875,44.74525605
"S5","C","SPOT",2014-10-30,-37.45057078,44.28690623
"S5","C","SPOT",2014-10-31,-37.22835507,43.70077849
"S5","C","SPOT",2014-11-01,-37.19225013,43.35773859
"S5","C","SPOT",2014-11-02,-37.8421272,43.1749422
"S5","C","SPOT",2014-11-03,-38.31981061,43.42398353
"S5","C","SPOT",2014-11-04,-38.39702877,43.39124731
"S5","C","SPOT",2014-11-05,-38.25195535,44.16353744
"S5","C","SPOT",2014-11-06,-37.7949055,44.65234009
"S5","C","SPOT",2014-11-07,-37.68780622,44.55472221
"S5","C","SPOT",2014-11-08,-37.36405827,44.51470139
"S5","C","SPOT",2014-11-09,-38.04138954,44.65646739
"S5","C","SPOT",2014-11-10,-37.94364646,44.78676345
"S5","C","SPOT",2014-11-11,-37.85944441,44.1933529
"S5","C","SPOT",2014-11-12,-37.57342566,43.72471141
"S5","C","SPOT",2014-11-13,-38.06348919,43.43811298
"S5","C","SPOT",2014-11-14,-37.92844587,42.5722954
"S5","C","SPOT",2014-11-15,-37.50291604,41.8786246
"S5","C","SPOT",2014-11-16,-36.93856711,42.33107212
"S5","C","SPOT",2014-11-17,-37.40537486,42.24508918
"S5","C","SPOT",2014-11-18,-37.75283044,41.98583183
"S5","C","SPOT",2014-11-19,-38.20699657,41.96940961
"S5","C","SPOT",2014-11-20,-38.29604102,42.16583644
"S5","C","SPOT",2014-11-21,-37.85480835,41.60245242
"S5","C","SPOT",2014-11-22,-37.48896521,40.91660788
"S5","C","SPOT",2014-11-23,-36.92030065,40.49651071
"S5","C","SPOT",2014-11-24,-36.81594068,40.51211594
"S5","C","SPOT",2014-11-25,-36.1650313,40.67208327
"S5","C","SPOT",2014-11-26,-35.95015176,40.85442637
"S5","C","SPOT",2014-11-27,-35.42610549,41.15541684
"S5","C","SPOT",2014-11-28,-35.55062314,41.37612331
"S5","C","SPOT",2014-11-29,-35.06735759,41.0402213
"S5","C","SPOT",2014-11-30,-35.45937328,40.69697887
"S5","C","SPOT",2014-12-01,-35.93673229,40.14764251
"S5","C","SPOT",2014-12-02,-36.0925606,39.76507037
"S5","C","SPOT",2014-12-03,-35.94346711,39.9711199
"S5","C","SPOT",2014-12-04,-36.39250981,39.95856659
"S5","C","SPOT",2014-12-05,-36.73662658,39.80138237
"S5","C","SPOT",2014-12-06,-37.13958345,40.26164669
"S5","C","SPOT",2014-12-07,-36.52039997,40.18462935
"S5","C","SPOT",2014-12-08,-37.21526105,39.69868196
"S5","C","SPOT",2014-12-09,-37.24375718,39.81635255
"S5","C","SPOT",2014-12-10,-37.1829927,40.01151729
"S5","C","SPOT",2014-12-11,-36.49654161,39.6327058
"S5","C","SPOT",2014-12-12,-36.40950974,39.29471984
"S5","C","SPOT",2014-12-13,-36.87783591,39.30990603
"S5","C","SPOT",2014-12-14,-36.52943974,39.17145767
"S5","C","SPOT",2014-12-15,-36.18060504,38.52197749
"S5","C","SPOT",2014-12-16,-35.86822959,39.05723041
"S5","C","SPOT",2014-12-17,-35.99550443,39.39028498
"S5","C","SPOT",2014-12-18,-36.48743456,38.91654412
"S5","C","SPOT",2014-12-19,-37.08637246,38.49216288
"S5","C","SPOT",2014-12-20,-36.94721439,38.84120699
"S5","C","SPOT",2014-12-21,-37.08117035,39.31227665
"S5","C","SPOT",2014-12-22,-37.80902442,39.38892341
"S5","C","SPOT",2014-12-23,-37.78039434,39.4081631
"S5","C","SPOT",2014-12-24,-38.25224056,39.95252587
"S5","C","SPOT",2014-12-25,-38.30716706,39.15897357
"S5","C","SPOT",2014-12-26,-37.8145325,39.33862732
"S5","C","SPOT",2014-12-27,-37.83262124,39.68597143
"S5","C","SPOT",2014-12-28,-37.50036188,39.06682657
"S5","C","SPOT",2014-12-29,-37.15083177,39.71185998
"S5","C","SPOT",2014-12-30,-36.72614704,39.92229557
"S5","C","SPOT",2014-12-31,-36.9150364,39.75796106
"S5","C","SPOT",2015-01-01,-36.71161408,39.96683051
"S5","C","SPOT",2015-01-02,-36.48040227,40.45806062
"S5","C","SPOT",2015-01-03,-36.77613702,40.23096631
"S5","C","SPOT",2015-01-04,-36.65583818,40.75685732
"S5","C","SPOT",2015-01-05,-36.40117912,41.34809686
"S5","C","SPOT",2015-01-06,-36.45492993,42.31788684
"S5","C","SPOT",2015-01-07,-36.75989536,42.25071929
"S5","C","SPOT",2015-01-08,-37.00278989,41.38619005
"S5","C","SPOT",2015-01-09,-36.92173928,41.02137303
"S5","C","SPOT",2015-01-10,-36.47815061,40.54674942
"S5","C","SPOT",2015-01-11,-36.19265667,40.03924633
"S5","C","SPOT",2015-01-12,-36.08060609,39.76247104
"S5","C","SPOT",2015-01-13,-36.5773523,39.8346596
"S5","C","SPOT",2015-01-14,-36.99444571,39.83836602
"S5","C","SPOT",2015-01-15,-36.96636069,39.94353462
"S5","C","SPOT",2015-01-16,-36.42559702,39.89823105
"S5","C","SPOT",2015-01-17,-35.93978852,39.11719037
"S5","C","SPOT",2015-01-18,-35.84666553,38.51652993
"S5","C","SPOT",2015-01-19,-36.52445924,38.46309496
"S5","C","SPOT",2015-01-20,-36.89180356,38.06290668
"S5","C","SPOT",2015-01-21,-36.57752703,37.63460998
"S5","C","SPOT",2015-01-22,-36.83745997,38.04634764
"S5","C","SPOT",2015-01-23,-37.53736561,37.77556829
"S5","C","SPOT",2015-01-24,-37.90652841,38.23550622
"S5","C","SPOT",2015-01-25,-37.67716968,39.03565777
"S5","C","SPOT",2015-01-26,-37.12258878,38.6424614
"S5","C","SPOT",2015-01-27,-36.27763022,38.6221396
"S5","C","SPOT",2015-01-28,-36.24194612,38.37495873
"S5","C","SPOT",2015-01-29,-36.38608314,38.43732862
"S5","C","SPOT",2015-01-30,-36.72598261,37.94346691
"S5","C","SPOT",2015-01-31,-36.65862379,37.4861206
"S5","C","SPOT",2015-02-01,-36.69647978,36.76689554
"S5","C","SPOT",2015-02-02,-36.68399975,36.86635891
"S5","C","SPOT",2015-02-03,-36.65460095,36.23260388
"S5","C","SPOT",2015-02-04,-36.06746858,36.35183753
"S5","C","SPOT",2015-02-05,-35.49971026,37.10249286
"S5","C","SPOT",2015-02-06,-34.96871881,37.53768314
"S5","C","SPOT",2015-02-07,-34.53203712,37.41445061
"S5","C","SPOT",2015-02-08,-34.39390794,37.94579463
"S5","C","SPOT",2015-02-09,-33.98195252,37.21108419
"S5","C","SPOT",2015-02-10,-33.85647429,37.94506524
